2025-11-20 10:27:54 | INFO     | JARVIS | ============================================================
2025-11-20 12:08:33 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:08:33 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:08:38 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:10:16 | INFO     | ui.gui | [TERMINAL] ⚙️ Opening settings...
2025-11-20 12:10:16 | INFO     | ui.settings_dialog | ✅ Config loaded from: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\config.ini
2025-11-20 12:10:17 | INFO     | ui.settings_dialog | 📄 Loading settings from config...
2025-11-20 12:10:17 | INFO     | ui.settings_dialog | ✅ Successfully loaded 26/26 settings
2025-11-20 12:10:17 | INFO     | ui.settings_dialog | ✅ Settings dialog initialized
2025-11-20 12:10:30 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:10:35 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:11:22 | INFO     | ui.gui | [TERMINAL] 🔌 Battery at 100% - You can unplug
2025-11-20 12:11:31 | ERROR    | ui.settings_dialog | Failed to create setting: invalid interpolation syntax in 'https://calendar.google.com/calendar/ical/panditnandlal271%40gmail.com/private-fe33165dcfea88168357ea64263f5384/basic.ics' at position 58
2025-11-20 12:11:38 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:11:53 | INFO     | ui.settings_dialog | ✅ Settings saved
2025-11-20 12:11:53 | INFO     | ui.settings_dialog | ✅ Updated settings_dialog.py with new setting 'calendar_url' in section 'Integrations'
2025-11-20 12:11:53 | INFO     | ui.settings_dialog | ✅ Updated setup_wizard.py with calendar_url
2025-11-20 12:11:53 | INFO     | ui.settings_dialog | ✅ Updated loader.py with calendar_url
2025-11-20 12:11:55 | INFO     | ui.settings_dialog | ✅ Config loaded from: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\config.ini
2025-11-20 12:11:55 | INFO     | ui.settings_dialog | 📄 Loading settings from config...
2025-11-20 12:11:56 | INFO     | ui.settings_dialog | ✅ Successfully loaded 26/26 settings
2025-11-20 12:11:56 | INFO     | ui.settings_dialog | ✅ Settings dialog initialized
2025-11-20 12:12:24 | INFO     | ui.settings_dialog | ✅ Settings saved
2025-11-20 12:12:24 | INFO     | ui.settings_dialog | ✅ Updated settings_dialog.py with new setting 'google_app_password' in section 'Integrations'
2025-11-20 12:12:24 | INFO     | ui.settings_dialog | ✅ Updated setup_wizard.py with google_app_password
2025-11-20 12:12:24 | INFO     | ui.settings_dialog | ✅ Updated loader.py with google_app_password
2025-11-20 12:12:25 | INFO     | ui.settings_dialog | ✅ Config loaded from: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\config.ini
2025-11-20 12:12:25 | INFO     | ui.settings_dialog | 📄 Loading settings from config...
2025-11-20 12:12:26 | INFO     | ui.settings_dialog | ✅ Successfully loaded 26/26 settings
2025-11-20 12:12:26 | INFO     | ui.settings_dialog | ✅ Settings dialog initialized
2025-11-20 12:13:27 | INFO     | ui.gui | [TERMINAL] ⚙️ Opening settings...
2025-11-20 12:13:27 | INFO     | ui.settings_dialog | ✅ Config loaded from: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\config.ini
2025-11-20 12:13:28 | INFO     | ui.settings_dialog | 📄 Loading settings from config...
2025-11-20 12:13:28 | INFO     | ui.settings_dialog | ✅ Successfully loaded 26/26 settings
2025-11-20 12:13:28 | INFO     | ui.settings_dialog | ✅ Settings dialog initialized
2025-11-20 12:13:53 | INFO     | ui.settings_dialog | ✅ Settings saved
2025-11-20 12:13:53 | INFO     | ui.settings_dialog | ✅ Updated settings_dialog.py with new setting 'your_email_address' in section 'Integrations'
2025-11-20 12:13:53 | INFO     | ui.settings_dialog | ✅ Updated setup_wizard.py with your_email_address
2025-11-20 12:13:53 | INFO     | ui.settings_dialog | ✅ Updated loader.py with your_email_address
2025-11-20 12:13:54 | INFO     | ui.settings_dialog | ✅ Config loaded from: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\config.ini
2025-11-20 12:13:55 | INFO     | ui.settings_dialog | 📄 Loading settings from config...
2025-11-20 12:13:55 | INFO     | ui.settings_dialog | ✅ Successfully loaded 26/26 settings
2025-11-20 12:13:55 | INFO     | ui.settings_dialog | ✅ Settings dialog initialized
2025-11-20 12:14:30 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:14:57 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:14:57 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:15:14 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:15:40 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:16:30 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:16:51 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 12:17:30 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 12:18:17 | INFO     | ui.gui | [TERMINAL] 🔄 Restarting from system tray...
2025-11-20 12:18:17 | INFO     | ui.gui | [TERMINAL] 🔄 Restarting program...
2025-11-20 13:07:51 | INFO     | JARVIS | ============================================================
2025-11-20 13:07:51 | INFO     | JARVIS | 🚀 JARVIS Started - 2025-11-20 13:07:51
2025-11-20 13:07:51 | INFO     | JARVIS | 📁 Log Directory: C:\Users\Nandlal\Documents\.NANDLAL\python\JARVIS\Data\logs
2025-11-20 13:07:51 | INFO     | JARVIS | ============================================================
2025-11-20 13:08:11 | INFO     | ai.providers | ✅ Using Cohere COHERE Key 1 key
2025-11-20 13:08:11 | INFO     | ai.connection_pool | ✅ AI Connection Pool initialized with HTTP/2
2025-11-20 13:08:11 | INFO     | ai.connection_pool | 🔥 Pre-warming AI connections...
2025-11-20 13:08:11 | INFO     | ai.connection_pool | ✅ AI connections pre-warmed
2025-11-20 13:08:11 | INFO     | root | 🎤 Initializing Native TTS...
2025-11-20 13:08:12 | INFO     | audio.tts_native | ✅ Native TTS initialized with Microsoft David Desktop - English (United States)
2025-11-20 13:08:12 | INFO     | audio.tts | ✅ Global TTS engine set
2025-11-20 13:08:12 | INFO     | root | ✅ Native TTS initialized
2025-11-20 13:08:14 | INFO     | JARVIS | ✅ TTS ready
2025-11-20 13:08:16 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-20 13:08:16 | INFO     | ai.providers | ✅ Using GROQ Key 1 key
2025-11-20 13:08:16 | INFO     | ai.providers | ✅ Using HUGGINGFACE Key 1 key
2025-11-20 13:08:16 | INFO     | ai.providers | ✅ Using OPENROUTER Key 1 key
2025-11-20 13:08:16 | INFO     | ai.providers | ✅ Using MISTRAL Key 1 key
2025-11-20 13:08:21 | INFO     | audio.stt | ✅ STT ChromeDriver created (attempt 1)
2025-11-20 13:08:21 | INFO     | audio.stt | ✅ FORTIFIED STT initialized
2025-11-20 13:08:21 | INFO     | JARVIS | ✅ STT ready
2025-11-20 13:08:21 | INFO     | audio.volume | Volume controller initialized (current: 10%)
2025-11-20 13:08:21 | INFO     | core.context_manager | ✅ Optimized Context Manager initialized
2025-11-20 13:08:21 | INFO     | core.local_server | 🚀 Local context server started at http://localhost:8989
2025-11-20 13:08:23 | INFO     | audio.stt_fallback | ✅ Fallback STT initialized
2025-11-20 13:08:23 | INFO     | monitors.clipboard | ✅ Event-driven clipboard monitor started
2025-11-20 13:08:24 | INFO     | integrations.mobile_companion | ✅ Mobile Companion started on port 5555
2025-11-20 13:08:24 | INFO     | integrations.mobile_companion | 📱 Connect from: http://<your-ip>:5555
2025-11-20 13:08:24 | INFO     | ui.gui | 📺 Auto-selected secondary monitor
2025-11-20 13:08:24 | INFO     | ai.task_queue | ✅ Started 3 AI worker threads
2025-11-20 13:08:25 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:08:26 | INFO     | werkzeug | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5555
 * Running on http://192.168.1.9:5555
2025-11-20 13:08:26 | INFO     | werkzeug | [33mPress CTRL+C to quit[0m
2025-11-20 13:08:26 | INFO     | JARVIS | 🚀 JARVIS is now running
2025-11-20 13:08:28 | INFO     | audio.stt | ✅ STT page fully initialized
2025-11-20 13:08:28 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:08:29 | INFO     | audio.stt | ✅ STT page fully initialized
2025-11-20 13:08:29 | INFO     | ui.gui | [TERMINAL] 🌐 Internet Connected
2025-11-20 13:08:31 | INFO     | audio.stt | 🎤 Real-time Mic Watchdog thread has started and is now waiting for events.
2025-11-20 13:08:51 | INFO     | config.aliases | Loaded 1 custom aliases
2025-11-20 13:08:51 | INFO     | ui.gui | [TERMINAL] 💡 Alias expanded: 'email' → 'open gmail'
2025-11-20 13:08:52 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-20 13:08:52 | INFO     | ui.gui | [TERMINAL] Starting operation.
2025-11-20 13:09:05 | INFO     | ui.gui | [TERMINAL] Accepted and sealed.
2025-11-20 13:09:21 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:09:26 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:09:28 | ERROR    | ui.gui | [TERMINAL] ❌ Couldn't parse recipient and message for email.
2025-11-20 13:09:31 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:09:31 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:09:42 | INFO     | ui.gui | [TERMINAL] 📧 You have 4828 unread emails.
2025-11-20 13:09:42 | INFO     | ui.gui | [TERMINAL] Recent emails:
2025-11-20 13:09:44 | INFO     | ui.gui | [TERMINAL]   From: Google <no-reply@accounts.google.com>
  Subject: Security alert
2025-11-20 13:09:44 | INFO     | ui.gui | [TERMINAL]   From: Google <no-reply@accounts.google.com>
  Subject: Security alert
2025-11-20 13:09:44 | INFO     | ui.gui | [TERMINAL]   From: "AVG" <noreply@emails.avg.com>
  Subject: 🤑 AVG Black Friday is finally here!
2025-11-20 13:09:48 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:10:21 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:10:52 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:10:52 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:10:55 | INFO     | ui.gui | [TERMINAL] ✅ Email sent to nandupandit3377@gmail.com
2025-11-20 13:11:19 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-11-20 13:11:19 | INFO     | ui.gui | [TERMINAL] Right away, sir.
2025-11-20 13:11:23 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:11:23 | WARNING  | urllib3.connectionpool | Connection pool is full, discarding connection: localhost. Connection pool size: 1
2025-11-20 13:12:22 | WARNING  | audio.stt | 🎤 Mic watchdog [EVENT]: Mic use by Chrome's specific process path not found. Forcing re-activation.
2025-11-20 13:12:33 | INFO     | ui.gui | [TERMINAL] ❌ Exiting from system tray...
2025-11-20 13:12:33 | INFO     | ui.gui | 🧹 Starting cleanup...
2025-11-20 13:12:33 | INFO     | integrations.mobile_companion | 🛑 Shutting down mobile companion...
2025-11-20 13:12:33 | INFO     | ui.gui | 🔊 Volume restored
2025-11-20 13:12:33 | INFO     | audio.coordinator | 🧹 Cleaning up audio coordinator...
2025-11-20 13:12:33 | WARNING  | audio.coordinator | 🚨 Force releasing audio coordinator locks
2025-11-20 13:12:33 | INFO     | audio.coordinator | ✅ Audio coordinator cleanup complete
2025-11-20 13:12:33 | INFO     | ui.gui | 🌐 Closing STT ChromeDriver...
2025-11-20 13:12:33 | INFO     | audio.stt | 🧹 Starting STT cleanup...
2025-11-20 13:12:35 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252D6CED6A0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:37 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252DD164410>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:39 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252DD112510>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:43 | INFO     | audio.stt | ✅ STT cleanup completed
2025-11-20 13:12:43 | INFO     | ui.gui | ✅ Cleanup completed
2025-11-20 13:12:43 | INFO     | root | 🧹 Starting shutdown sequence...
2025-11-20 13:12:43 | INFO     | audio.stt | 🧹 Starting STT cleanup...
2025-11-20 13:12:45 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=2, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252D9528890>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:47 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=1, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252D95411C0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:49 | WARNING  | urllib3.connectionpool | Retrying (Retry(total=0, connect=None, read=None, redirect=None, status=None)) after connection broken by 'NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000252D6A62750>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')': /session/7eda7fbd97d063793e25bb050fde9e47
2025-11-20 13:12:52 | INFO     | audio.stt | ✅ STT cleanup completed
2025-11-20 13:12:52 | INFO     | audio.tts_native | 🧹 Cleaning up Native TTS...
2025-11-20 13:12:53 | INFO     | audio.tts_native | ✅ Native TTS cleanup complete
2025-11-20 13:12:53 | INFO     | root | ✅ Shutdown complete
2025-11-20 13:12:53 | INFO     | audio.stt | 🚨 STT Emergency cleanup triggered
2025-11-20 13:12:53 | INFO     | audio.tts_native | 🧹 Cleaning up Native TTS...
2025-11-20 13:12:53 | ERROR    | audio.tts_native | Stop speaking error: 'NoneType' object has no attribute 'Speak'
2025-11-20 13:12:53 | INFO     | audio.tts_native | ✅ Native TTS cleanup complete
